Market Code,PID,Product Category 1,Product Category 2,Product Category 3,Product Description,Brand,Pack Size,Measure,[SM] Musgrave SKU,[SM] Musgrave Best Price List,[SM] Musgrave In Stock,[SM] Musgrave Best Price,[SM] Musgrave Units per Case,[SM] Musgrave Converted To,[SM] Musgrave Unit Price,Bulmers Ire / Bibendum (Gleeson Group) SKU,Bulmers Ire / Bibendum (Gleeson Group) Best Price List,Bulmers Ire / Bibendum (Gleeson Group) In Stock,Bulmers Ire / Bibendum (Gleeson Group) Best Price,Bulmers Ire / Bibendum (Gleeson Group) Units per Case,Bulmers Ire / Bibendum (Gleeson Group) Converted To,Bulmers Ire / Bibendum (Gleeson Group) Unit Price,Comans Beverages Ltd SKU,Comans Beverages Ltd Best Price List,Comans Beverages Ltd In Stock,Comans Beverages Ltd Best Price,Comans Beverages Ltd Units per Case,Comans Beverages Ltd Converted To,Comans Beverages Ltd Unit Price,Diageo Ireland SKU,Diageo Ireland Best Price List,Diageo Ireland In Stock,Diageo Ireland Best Price,Diageo Ireland Units per Case,Diageo Ireland Converted To,Diageo Ireland Unit Price,Findlater Wine & Spirit Group SKU,Findlater Wine & Spirit Group Best Price List,Findlater Wine & Spirit Group In Stock,Findlater Wine & Spirit Group Best Price,Findlater Wine & Spirit Group Units per Case,Findlater Wine & Spirit Group Converted To,Findlater Wine & Spirit Group Unit Price,Heineken Ireland Sales Ltd SKU,Heineken Ireland Sales Ltd Best Price List,Heineken Ireland Sales Ltd In Stock,Heineken Ireland Sales Ltd Best Price,Heineken Ireland Sales Ltd Units per Case,Heineken Ireland Sales Ltd Converted To,Heineken Ireland Sales Ltd Unit Price,John J Galvin & Son Ltd SKU,John J Galvin & Son Ltd Best Price List,John J Galvin & Son Ltd In Stock,John J Galvin & Son Ltd Best Price,John J Galvin & Son Ltd Units per Case,John J Galvin & Son Ltd Converted To,John J Galvin & Son Ltd Unit Price,Sysco Ireland SKU,Sysco Ireland Best Price List,Sysco Ireland In Stock,Sysco Ireland Best Price,Sysco Ireland Units per Case,Sysco Ireland Converted To,Sysco Ireland Unit Price
Water,721737,Drinks,Water,Water - Sparkling,Ballygowan Sparkling : Water : Glass,Ballygowan,12x750ml,ml,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0,11730,Greyhound Racing Ireland Group Price List,Yes,0,9.0000000,ltr,0
Water,456534,Drinks,Water,Water - Sparkling,Ballygowan Sparkling : Water : NRB,Ballygowan,24x330ml,ml,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,11530,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
,989179,Drinks,Water,Water - Sparkling,River Rock Sparkling : Water : Glass,River Rock,12x750ml,ml,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0,11720,Greyhound Racing Ireland Group Price List,No,0,9.0000000,ltr,0
,671431,Drinks,Water,Water - Sparkling,Tipperary Sparkling : Water : Glass Bottle,Tipperary,24x330ml,ml,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,80005016,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
,756883,Drinks,Wine & Champagne,Red Wine,: Matsu Picaro Magnum,,1x1each,each,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0,R12720,Greyhound Racing Ireland Group Price List,Yes,0,1.0000000,each,0
,539751,Drinks,Wine & Champagne,Red Wine,Aries Andinos : Malbec,,12x75cl,cl,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R76750,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,1448012,Drinks,Wine & Champagne,Red Wine,Copperfield : Pinotage,,12x75cl,cl,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R10560,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,887152,Drinks,Wine & Champagne,Red Wine,Matsu Picaro,,6x75cl,cl,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10450,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,637752,Drinks,Wine & Champagne,Red Wine,Monologo : Rioja Crianza,,6x75cl,cl,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R97110,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,1052539,Drinks,Wine & Champagne,Red Wine,Montanas Y Mar : Cabernet Sauvignon,,12x75cl,cl,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16730,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,676845,Drinks,Wine & Champagne,Red Wine,Montfravet : Merlot,,6x75cl,cl,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R98710,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,1467466,Drinks,Wine & Champagne,Red Wine,Solandia Nero d'Avola,Solandia,6x75cl,cl,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20600,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,1709353,Drinks,Wine & Champagne,Red Wine,Torres Red : Standard,Torres,6 x 2 x 75 cl,cl,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R17610,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,700611,Drinks,Wine & Champagne,White Wine,: Borsari Garganega-Pinot Grigio,,12x75cl,cl,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R11210,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,1283488,Drinks,Wine & Champagne,White Wine,Cono Sur Tocornal : Chardonnay,Cono Sur,6x75cl,cl,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19550,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,1441706,Drinks,Wine & Champagne,White Wine,Copperfield : White,,12x75cl,cl,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R13180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,1380916,Drinks,Wine & Champagne,White Wine,Malborough Sun : Sauvignon Blanc,,6x75cl,cl,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R19750,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,1012833,Drinks,Wine & Champagne,White Wine,Montana Sauvignon Blanc,Montana,12x75cl,cl,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R16700,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
Wine,211253,Drinks,Wine & Champagne,White Wine,Pionero Mundi Albarino,,12x75cl,cl,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R72350,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,1499318,Drinks,Wine & Champagne,White Wine,Solandia Grillo,Solandia,6x75cl,cl,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R20590,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
Wine,234637,Drinks,Wine & Champagne,White Wine,Solandia Grillo,Solandia,12x75cl,cl,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R61180,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,881239,Drinks,Wine & Champagne,White Wine,Torres Natureo : White : Non Alcoholic,,12x75cl,cl,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0,R50080,Greyhound Racing Ireland Group Price List,Yes,0,900.0000000,cl,0
,1383468,Drinks,Wine & Champagne,Rose Wine,Hacienda Lopez de Haro Rosado,Hacienda Lopez de Haro,6x75cl,cl,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10380,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,1221601,Drinks,Wine & Champagne,Champagne,Lanson Black Label : Champagne : France : NV,Lanson,6x75cl,cl,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10290,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
Champagne,676842,Drinks,Wine & Champagne,Champagne,Lanson Rose Label,,6x75cl,cl,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R10300,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,687785,Drinks,Wine & Champagne,Champagne,Segura Viudas : Brut Reserve : Champagne,,6x75cl,cl,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R71340,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,881123,Drinks,Wine & Champagne,Sparkling Wine,Dogarina : Prosecco Frizzante,,6x75cl,cl,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0,R13700,Greyhound Racing Ireland Group Price List,Yes,0,450.0000000,cl,0
,706991,Drinks,Other,Delivery,Delivery Charge,,1x1each,each,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0,Delivery,Heineken Price List,Yes,0,1.0000000,each,0
,551743,Drinks,Other,Free,Free Keg : (Do not Order - To be added at Delivery/Invoice ONLY),,1x1each,each,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0,FREEKEG,Heineken Price List,Yes,0,1.0000000,each,0
,1436895,Food COS,Food COS 5201-000,Food COS 5201-000,B/S 4 oz. Burger,,20 x 1 each,each,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0,779021,List Price,Yes,0,20.0000000,each,0
,1436898,Food COS,Food COS 5201-000,Food COS 5201-000,B/S 6 oz. Burger,,12 x 1 each,each,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0,779023,List Price,Yes,0,12.0000000,each,0
,1437107,Food COS,Food COS 5201-000,Food COS 5201-000,Diggers Mini Veg Spring Rolls Frzn,,10 x 750 g,g,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0,776221,List Price,Yes,0,7.5000000,kg,0
,1436907,Food COS,Food COS 5201-000,Food COS 5201-000,Fairway Potato Chip Frzn 7/16 in,,4 x 2.5 kg,kg,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0,106918,List Price,Yes,0,10.0000000,kg,0
,1436886,Food COS,Food COS 5201-000,Food COS 5201-000,Fairway Potato Chip Frzn 9/16 in,,4 x 2.5 kg,kg,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0,106928,List Price,Yes,0,10.0000000,kg,0
,1436883,Food COS,Food COS 5201-000,Food COS 5201-000,Golden Summer Catering Spread,,2 kg,kg,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0,927294,List Price,Yes,0,2.0000000,kg,0
,1436905,Food COS,Food COS 5201-000,Food COS 5201-000,Grrenfield Medium Eggs,,30 x 1 each,each,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0,406660,List Price,Yes,0,30.0000000,each,0
,1436913,Food COS,Food COS 5201-000,Food COS 5201-000,Hellmann's Real Mayonnaise,,10 ltr,ltr,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0,529732,List Price,Yes,0,10.0000000,ltr,0
